step,time_ns,rg_A,end_to_end_A,lead_z_A,tail_z_A,dna_COM_z_A,lead_radius_A,lead_above_cis_CA_plane_A,c1_below_trans_CA_plane,minimum_DNA_protein_heavy_A,contact_pairs_3p5A,contacting_DNA_residues_3p5A,contacting_protein_atoms_3p5A,stacked_adjacent_pairs_ring_centers,dna_max_bond_A,nearest_DNA_image_A
3325000,3.3249999999999997,24.158367230704112,43.17997787608316,94.99660050601614,137.609220310835,114.23714934391906,7.015890592369621,13.497720795438298,0,2.6106799191310937,11,4,9,14,1.643436188429581,126.21987480161785
3350000,3.3499999999999996,24.22531284594555,42.76345399791463,96.34670793674042,138.24565019225543,114.65759741240132,6.384839893261784,14.847828226162576,0,2.7148413316558715,4,3,3,14,1.6836291085687947,128.1531373847932
3375000,3.375,24.03657286131147,43.476560588466064,94.54487206923935,136.6951166546117,113.62773433627173,5.748521290596483,13.045992358661508,0,2.6784636456150746,7,4,7,12,1.647314438466722,127.4978905300253
3400000,3.4,24.02710781364633,43.489183323464644,94.51770710061658,136.86333245688036,113.70485196313128,5.670896748112645,13.018827390038737,0,2.573326305495811,6,3,6,11,1.6269097799544567,126.95562929922876
3425000,3.425,24.124789885906182,42.97378826070918,94.74292159890099,136.85977176529997,114.07220200038024,5.88145524268794,13.244041888323153,0,3.0418097205289123,14,4,11,10,1.6654846747183236,125.86713090291869
3450000,3.4499999999999997,23.95497024010739,44.02736316725486,94.08384026055214,137.11463541426352,113.87187587237453,5.544722871938402,12.584960549974298,0,2.782644104356,11,5,9,12,1.6643966290419698,125.69449597283429
3475000,3.4749999999999996,24.013974667064836,44.161776540158876,93.38271516928785,136.46250839727,114.08332831343735,5.935198183356527,11.88383545871001,0,2.7246887150468835,11,4,10,12,1.6490826371598912,126.07498982732113
3500000,3.5,23.68630551174712,43.12109731128376,93.99784026203491,135.53980486159054,113.4951009695678,5.455330447463366,12.498960551457074,0,2.6833249156640204,12,4,9,10,1.646089623985434,126.00176060047092
3525000,3.525,23.43216303256658,42.47752281483881,93.97481903724061,135.02776397589423,113.41031276928152,5.366914633390562,12.475939326662768,0,2.983983697260161,14,4,10,13,1.6665258601328785,127.38591403113563
3550000,3.55,23.338985501045116,43.798861787913104,93.36685691365352,135.79955702089885,113.45730169499465,6.328182484904892,11.867977203075682,0,3.0357934362140244,6,2,6,11,1.6475426071822865,128.0682266385481
3575000,3.5749999999999997,23.199909931889003,42.24408703558625,94.41952383674393,135.6262884255786,113.39090887008486,6.896044302559184,12.920644126166096,0,3.019887530471037,17,3,11,9,1.6506496846804628,128.5959607421824
3600000,3.5999999999999996,23.26866092497144,43.29507838620668,94.20436559313836,135.8012827993236,113.59704897334811,6.761552586935989,12.705485882560524,0,3.015689935888619,13,4,9,13,1.6559799899706387,128.55225392173202
3625000,3.625,23.48492606088809,43.710221221235656,94.05183384465677,135.74109122902837,113.62904589004914,7.115042572255674,12.55295413407893,0,2.74785283731865,17,2,10,12,1.634787761842499,127.68632658657975
3650000,3.65,23.348118518116113,42.63101085849434,94.44400901394545,135.426262787112,113.7695817833601,6.814368893943841,12.945129303367608,0,2.689087770464986,12,2,8,11,1.6627081889554518,128.30886452131867
3675000,3.675,23.41772978198833,41.947152456906515,95.18006697500229,135.25277536885102,114.11278939117167,7.082497506976785,13.681187264424452,0,2.9147906534405537,11,2,7,11,1.658080229361269,128.30431613490245
3700000,3.6999999999999997,23.53595341463377,42.58215271931899,94.59267956922658,135.51705501456325,114.14229722462233,6.987487784233743,13.093799858648737,0,3.05927803310001,11,3,10,11,1.667103339746023,128.55993832918807
3725000,3.7249999999999996,23.420935834970795,42.08485037064653,94.71180067664785,134.9681155072943,114.17752388027517,7.966979934524932,13.212920966070016,0,2.8427929184191156,8,3,6,9,1.6503008974839515,127.87126573890433
3750000,3.75,23.34287698888461,42.33270494412246,94.51110705245051,135.04867533726804,114.01140857157931,7.094643714537414,13.012227341872673,0,2.755442493976706,6,3,6,13,1.6396978680248757,127.78979493560136
3775000,3.775,23.310424555507144,42.42202269004686,93.9617239522139,134.51768514045224,113.70289426318004,6.154293372934296,12.462844241636063,0,2.747955468032058,8,3,8,12,1.654234057476595,128.5581827913948
3800000,3.8,23.391031613959367,42.91581283720675,93.67144459754327,134.93636172178276,113.788108475996,6.477803756405668,12.172564886965432,0,2.6211183275326233,22,3,15,12,1.641043273028951,128.4446260373133
3825000,3.8249999999999997,23.427809545178743,42.40934681673705,93.51732186536401,134.0367859335961,113.4887095762263,6.324563202670997,12.018442154786172,0,2.847422031218533,9,3,9,12,1.6497804344962768,126.14653336314879
3850000,3.8499999999999996,23.60606172007171,44.03257498791046,93.39121316499919,135.37417709148446,114.02331126441125,6.733940349595574,11.892333454421347,0,2.8340185609942066,10,3,9,10,1.642837007860969,127.7621170030288
3875000,3.875,23.461061722953044,43.241982582231955,93.32845361246792,134.6150573249421,113.66005260981851,6.504265548180392,11.829573901890086,0,2.719184827876176,13,4,10,10,1.6589256270691448,128.0929508001173
3900000,3.9,23.308128542486607,42.36972606773805,94.30439650894056,134.69314471490037,113.89083792560041,5.710143032358873,12.805516798362717,0,2.5884713905788255,8,3,6,11,1.6589334148405306,128.0841955691733
3925000,3.925,23.16301301771804,41.63476140411085,94.01149737684204,133.62719677265596,113.63820472233459,6.436769611010507,12.512617666264205,0,2.6160280577072945,13,3,9,11,1.6532204955768701,128.50128849955178
3950000,3.9499999999999997,22.870827200005646,40.39427765945075,94.94527573729141,133.52172497252337,113.46344672001112,7.046804417530803,13.446396026713572,0,2.756640404005894,7,3,7,12,1.633543319488279,127.60825497786276
3975000,3.9749999999999996,22.843421395955765,41.59400701492717,94.00275456938394,133.875498006715,112.99787624857574,6.605283989454131,12.5038748588061,0,2.694859755075041,16,3,13,10,1.6749238506934498,127.70550441311396
4000000,4.0,22.766219350313175,42.52317930392518,94.11018940327222,134.95739534780523,113.34965481820741,7.477405501818294,12.611309692694377,0,2.8676381928137578,14,3,11,10,1.6512566705848377,127.80063360829237
4025000,4.0249999999999995,22.554076660490413,41.12718870328465,95.17187608555761,134.7422298998836,113.35569913797532,7.237488349599902,13.672996374979775,0,3.2159455879553693,5,2,3,8,1.6685921063179265,128.35245048017293
4050000,4.05,22.79520563028004,41.61904496634571,94.58643054546886,134.86273444130165,113.31991934882785,8.402919353399197,13.087550834891019,0,2.720723107169838,11,3,9,10,1.6563151107174559,128.13304360671518
4075000,4.075,22.658138844051642,41.83405205888929,95.12178624115984,135.29891084014753,113.66823349287812,8.412568407921603,13.622906530582,0,2.837272443689986,15,3,11,10,1.6559628396982324,127.56826994769008
4100000,4.1,22.97700656188881,40.83978724415257,95.16232281463881,134.64605391512987,114.07084907294794,8.44002766172915,13.663443104060974,0,2.8094787701273716,9,3,6,9,1.6812654998232777,126.7508492130375
4125000,4.125,23.135409427061056,43.5860723838247,93.85421276797578,135.6340944002589,114.0466048762538,7.873694647705964,12.355333057397942,0,2.7975979189628797,12,3,10,10,1.6439410100339842,127.25139642291605
4150000,4.1499999999999995,23.324313944753268,44.64147938023978,92.94508711050167,135.95097298793132,114.2140199426877,7.835281384293509,11.446207399923836,0,2.6508408218808244,15,3,10,11,1.6666294432903794,126.74825627850025
4175000,4.175,23.131684717306015,42.94323229928788,94.6794741823998,135.84007101752428,114.08176530566652,7.7731685968643776,13.180594471821962,0,2.7899615239841107,15,3,7,10,1.6556796645510432,128.23487510566798
4200000,4.2,22.78972642130575,42.51892337466579,94.33781034188007,135.16037031727194,113.69222759363836,9.103483716374539,12.838930631302233,0,2.760327689348715,5,3,5,12,1.6329966525848605,126.14358146019813
4225000,4.225,22.889257347858596,42.78584966927783,94.00063911948018,135.12795234149297,113.65646827855734,9.037087633891396,12.501759408902345,0,2.6704823848722925,13,3,7,9,1.6333679576391755,126.8632008190394
4250000,4.25,22.61181025723305,39.89223205275581,96.43567790317843,134.91252615522154,113.97861440368712,7.7014431954742815,14.936798192600591,0,2.563182596493617,11,2,6,10,1.6506016902877252,127.125076150793
4275000,4.2749999999999995,22.261451366099198,39.476696763452225,96.7531675433697,134.77263472630239,113.78678011423723,7.8785599497029,15.25428783279186,0,2.538078872186323,6,2,4,9,1.6613751174400435,128.58118465900648
4300000,4.3,22.191669878703145,40.753931232838376,95.88050856195422,134.633514045325,113.87319951288869,8.12189727396648,14.381628851376377,0,2.8653905541594766,3,2,3,8,1.6453013644357317,128.21630543346993
4325000,4.325,22.080491513932934,40.28675872476105,97.32657358735185,135.6465701186731,114.16437562978359,10.12839654233049,15.827693876774006,0,2.691929089722049,6,2,4,9,1.6487552309505475,128.1297727136366
4350000,4.35,22.109974414966604,40.02019470239149,97.32389790465477,135.39968398901456,114.30168795272516,10.172610965879226,15.825018194076932,0,2.7523879225327383,5,2,3,9,1.6324677674892665,126.97857395158681
4375000,4.375,22.437309867703473,41.002676907540135,96.51667001166595,135.75850331925184,114.51871581801576,9.778189402844108,15.017790301088112,0,2.5772291406318018,4,2,3,7,1.6424175822456248,127.64806915036712
4400000,4.3999999999999995,22.645299039475336,41.386492743818515,96.12791260539002,136.37443594763226,114.63562805810221,9.236390310376626,14.629032894812184,0,2.6070195974665427,9,2,8,11,1.6739283191775305,127.71373068689066
4425000,4.425,22.63955250221833,40.721101528113394,96.2149422746173,135.52591321607412,114.59908661740305,7.843666242044038,14.716062564039461,0,2.616856277370253,10,3,7,9,1.6420694177053945,129.0305050837467
4450000,4.45,22.532147576834532,40.533494358968255,95.52297618428278,134.56697526157274,114.59175180620014,8.435154415564027,14.024096473704944,0,2.717117275948244,8,2,5,10,1.6401070855844446,129.25340724226956
4475000,4.475,22.64344824403002,40.09086310663229,96.0153736810349,134.88014363284208,114.82946199625145,8.482380412987741,14.516493970457063,0,2.8055901537385646,7,3,4,10,1.6306727841248951,129.58858644634375
4500000,4.5,22.705123511418417,39.57352469604513,96.95709741420256,135.62288997981537,114.96872284469642,8.411283513374665,15.458217703624726,0,2.7697431236458283,14,3,11,9,1.6790343127004894,128.87159177840616
4525000,4.5249999999999995,22.90662830685643,40.459621604540764,96.79488444433463,136.07520504115166,115.32050548292754,8.064780430109199,15.296004733756789,0,2.696029261019625,12,3,9,10,1.6399047568898315,129.2530868726875
4550000,4.55,23.047815923234072,40.73879297734544,96.37728268613456,135.79263013290637,115.30084275795589,8.088840056880295,14.878402975556725,0,2.747835898671208,13,3,8,9,1.6369805615578417,128.37689282873046
4575000,4.575,22.841754442572377,39.62117066599125,97.34378513001528,135.69327321499213,115.41036432207852,8.965563870858226,15.844905419437438,0,2.9405948046975086,8,3,8,11,1.6517882202072247,129.30168346042873
4600000,4.6,22.88263551753638,39.649514039123574,97.85866292430583,136.4780626593735,116.2069269636944,9.023439475059615,16.359783213727994,0,2.712058462131082,5,3,5,11,1.6434699430615107,129.63819598834093
4625000,4.625,23.02080189784715,39.89871268073097,97.18037103034405,135.90711969479844,115.85372215433782,8.879260413732938,15.68149131976621,0,2.810624641161564,13,3,9,9,1.6497785075439342,130.5714768657671
4650000,4.6499999999999995,22.969115624307623,38.38895466242283,97.77605208789629,135.14381486526545,115.93686175734707,9.005271718824932,16.27717237731845,0,2.612961420591511,8,3,7,10,1.642146329975589,130.30599433023133
4675000,4.675,22.90828426551696,38.80087150586547,97.90092995057104,135.32648165162047,116.09237230356244,8.421221540332745,16.4020502399932,0,2.562205706395918,8,3,7,8,1.6504970381428763,130.0801858696636
4700000,4.7,22.96551487936756,39.27078082957408,96.75697056203502,134.28472103228853,115.87555540960477,9.537840227354343,15.258090851457183,0,2.6549563673926526,14,3,9,9,1.6489284961257833,130.3536946944047
4725000,4.725,22.97165138441714,38.39810136743975,98.26665265993162,135.19520929109774,116.34081572571554,9.569696278582649,16.767772949353784,0,2.8175837254945955,11,2,8,10,1.64998218974237,129.71286197530267
4750000,4.75,23.052554010448493,40.053807988262285,97.79827334151322,136.92246958495411,116.26803284833527,8.807822840689813,16.299393630935384,0,2.7648816542248116,7,2,6,11,1.654037194015428,128.85773921544296
4775000,4.7749999999999995,22.760395724048834,38.64448526634262,97.80468672920026,135.43075954331886,116.12390340246404,7.80160376453079,16.305807018622417,0,3.0680246568823617,6,3,6,7,1.6304931396630615,130.11517669808399
4800000,4.8,22.39427038101593,36.84107975541813,98.62639031467675,134.49519866955671,115.65141621738304,8.783532445272705,17.127510604098916,0,2.7390020428462827,10,3,8,9,1.6754833310410153,130.02288775139155
4825000,4.825,22.648392126964488,37.07507357138954,97.73875001330575,133.8874381211495,115.56149602518292,9.077552530843093,16.23987030272791,0,2.664067902897886,13,3,8,8,1.6591515352122275,129.8591485245442
